global_acc,global_loss,global_f1,global_precision,global_recall,global_auc,global_fpr
0.9690824468085106,0.573921799659729,0.957861350249207,0.9626593806921676,0.9531109107303878,0.9943318846091934,0.046889089269612265
0.9763962765957447,0.5672084093093872,0.9678878335594754,0.9709618874773139,0.9648331830477908,0.9951675956829825,0.0351668169522092
0.9817154255319149,0.5654804110527039,0.9750792931581332,0.9799635701275046,0.9702434625788999,0.9954425256328256,0.029756537421100092
0.9830452127659575,0.5645796060562134,0.9769335142469472,0.9800362976406534,0.9738503155996393,0.9956376831619889,0.026149684400360685
0.9823803191489362,0.5645424723625183,0.9760506100316313,0.9782608695652174,0.9738503155996393,0.9957981776750233,0.026149684400360685
0.9837101063829787,0.5636546611785889,0.9777979157227006,0.982695810564663,0.9729486023444545,0.9958143220934943,0.027051397655545536
0.9827127659574468,0.5636734366416931,0.9764492753623188,0.9808917197452229,0.9720468890892696,0.9958836481257517,0.027953110910730387
0.9830452127659575,0.5636311173439026,0.9769126301493889,0.980909090909091,0.9729486023444545,0.9959154621268562,0.027051397655545536
0.9833776595744681,0.5633896589279175,0.9773550724637681,0.9818016378525932,0.9729486023444545,0.9959054905742712,0.027051397655545536
0.9837101063829787,0.5632813572883606,0.9778380823156942,0.9809437386569873,0.9747520288548241,0.995962470874757,0.025247971145175834
0.9833776595744681,0.5633836984634399,0.9773960216998192,0.9800543970988214,0.9747520288548241,0.995971492755667,0.025247971145175834
0.9840425531914894,0.5632014870643616,0.9783001808318263,0.9809610154125114,0.975653742110009,0.9959695934123176,0.024346257889990983
0.9840425531914894,0.5630594491958618,0.9783001808318263,0.9809610154125114,0.975653742110009,0.9959534489938466,0.024346257889990983
0.984375,0.5632355213165283,0.9787618617261635,0.9809782608695652,0.9765554553651938,0.9960009325775847,0.023444544634806132
0.984375,0.5630442500114441,0.9787618617261635,0.9809782608695652,0.9765554553651938,0.9960066306076333,0.023444544634806132
0.9840425531914894,0.5630682706832886,0.9783001808318263,0.9809610154125114,0.975653742110009,0.9959819391440894,0.024346257889990983
0.9847074468085106,0.5630220174789429,0.9792231255645889,0.9809954751131221,0.9774571686203787,0.9959900113533249,0.02254283137962128
0.9847074468085106,0.5628302693367004,0.9792231255645889,0.9809954751131221,0.9774571686203787,0.9959733920990166,0.02254283137962128
0.9847074468085106,0.5628295540809631,0.9792043399638336,0.9818676337262012,0.9765554553651938,0.9959980835625604,0.023444544634806132
0.984375,0.5629344582557678,0.9787426503844414,0.9818511796733213,0.975653742110009,0.996005206100121,0.024346257889990983
