global_acc,global_loss,global_f1,global_precision,global_recall,global_auc,global_fpr
0.9570642436652163,0.516945481300354,0.9591426657736101,0.9672111015596218,0.951207729468599,0.9880229823620216,0.048792270531400964
0.9648067571026363,0.5155720114707947,0.966626213592233,0.9713414634146341,0.9619565217391305,0.9896328719372847,0.03804347826086957
0.9657665728180189,0.5145266056060791,0.9675816518208811,0.9709351818071263,0.9642512077294686,0.9903774549057353,0.035748792270531404
0.9676862042487843,0.5142088532447815,0.9694550293352688,0.9710408336362535,0.9678743961352657,0.9907502764563101,0.0321256038647343
0.9683260813923726,0.5135298371315002,0.9700236177557076,0.9727924207457792,0.9672705314009662,0.9909794787894566,0.03272946859903381
0.9684540568210903,0.5134977102279663,0.9701628033650064,0.9723401674147761,0.9679951690821256,0.9910843908362459,0.0320048309178744
0.9688379831072435,0.513233482837677,0.9705259335471768,0.9727041125803713,0.9683574879227053,0.9911630871984621,0.03164251207729469
0.9692858971077553,0.5128400921821594,0.9709443099273608,0.9733009708737864,0.9685990338164251,0.9912072758304209,0.03140096618357488
0.9693498848221141,0.5128588676452637,0.971024136470873,0.972730578111744,0.9693236714975846,0.9912082044737928,0.03067632850241546
0.969413872536473,0.5126407146453857,0.9710898754082496,0.9726193360794766,0.9695652173913043,0.9912164225567309,0.030434782608695653
0.9695418479651907,0.512525200843811,0.9712108382726502,0.972740489459656,0.9696859903381643,0.9912303522073114,0.03031400966183575
0.9694778602508318,0.5122957229614258,0.9711451212872785,0.9728517755423585,0.9694444444444444,0.9912715576751635,0.030555555555555555
0.9695418479651907,0.5122061371803284,0.9712038717483363,0.9729696969696969,0.9694444444444444,0.9912976747427411,0.030555555555555555
0.9696698233939084,0.5121992230415344,0.9713318011370509,0.9728616428398352,0.9698067632850241,0.9912908866062343,0.030193236714975844
0.9699897619657026,0.5120881199836731,0.9716324925905764,0.9732218587180419,0.970048309178744,0.9912992608327481,0.02995169082125604
0.9698617865369848,0.5120057463645935,0.9715184132551248,0.9728715029671794,0.9701690821256038,0.9912989321094305,0.029830917874396134
0.9698617865369848,0.5119757652282715,0.9715218574278978,0.9727569923719579,0.9702898550724638,0.9912967132270374,0.029710144927536233
0.9700537496800614,0.5118425488471985,0.9716981132075472,0.9731104651162791,0.9702898550724638,0.9913007811780917,0.029710144927536233
0.9698617865369848,0.5118916034698486,0.9715287432751013,0.9725281374803341,0.9705314009661836,0.9912858324852272,0.029468599033816423
0.9699257742513437,0.5118314027786255,0.9715909090909092,0.9725314617618587,0.9706521739130435,0.9912797593219358,0.029347826086956522
