global_acc,global_loss,global_f1,global_precision,global_recall,global_auc,global_fpr
0.9820828667413214,0.3943720757961273,0.9889958734525447,0.990358126721763,0.9876373626373627,0.9976898101898101,0.012362637362637362
0.9876819708846585,0.392654150724411,0.9924398625429554,0.9931224209078404,0.9917582417582418,0.9986513486513486,0.008241758241758242
0.9910414333706606,0.39191678166389465,0.9945054945054945,0.9945054945054945,0.9945054945054945,0.9989219114219114,0.005494505494505495
0.9888017917133258,0.39159226417541504,0.9931412894375857,0.9917808219178083,0.9945054945054945,0.998967698967699,0.005494505494505495
0.9876819708846585,0.39136698842048645,0.9924605894448253,0.9904240766073872,0.9945054945054945,0.9990218115218115,0.005494505494505495
0.9876819708846585,0.39119628071784973,0.9924605894448253,0.9904240766073872,0.9945054945054945,0.9991133866133867,0.005494505494505495
0.9876819708846585,0.39104390144348145,0.9924605894448253,0.9904240766073872,0.9945054945054945,0.9990884115884116,0.005494505494505495
0.9876819708846585,0.3908849358558655,0.9924605894448253,0.9904240766073872,0.9945054945054945,0.9990884115884116,0.005494505494505495
0.9899216125419933,0.39076998829841614,0.9938229238160604,0.9931412894375857,0.9945054945054945,0.9990884115884116,0.005494505494505495
0.9899216125419933,0.39063018560409546,0.9938229238160604,0.9931412894375857,0.9945054945054945,0.9991508491508492,0.005494505494505495
