global_acc,global_loss,global_f1,global_precision,global_recall,global_auc,global_fpr
0.9501535705144613,0.552071750164032,0.9529617776704306,0.9529042386185244,0.9530193236714976,0.9858621196342493,0.04698067632850242
0.9558484770923983,0.523605227470398,0.9579319595171321,0.9672494459492735,0.9487922705314009,0.9873027002648195,0.051207729468599035
0.9571922190939339,0.5218923091888428,0.959264446203495,0.9673339064226943,0.951328502415459,0.9882243418301735,0.04867149758454106
0.9575761453800871,0.5208321809768677,0.9596445310122345,0.9673579580316604,0.9520531400966183,0.9887089950533715,0.04794685990338164
0.9605195802405938,0.5199577212333679,0.9625538629604904,0.9674271074783457,0.9577294685990339,0.989093297265811,0.042270531400966184
0.9624392116713592,0.5194973349571228,0.964452249742627,0.9672051500060731,0.9617149758454107,0.9894402729455452,0.03828502415458937
0.9629511133862299,0.5188741087913513,0.9649282209703799,0.9679183375865841,0.9619565217391305,0.9897157348675506,0.03804347826086957
0.9629511133862299,0.5187705755233765,0.964983368612035,0.9664445790430043,0.9635265700483092,0.9899903421089309,0.03647342995169082
0.9635270028154594,0.5183404684066772,0.9655339218768896,0.9668200532816663,0.9642512077294686,0.9901240338821699,0.035748792270531404
0.9637829536728948,0.5180271863937378,0.9657964708726131,0.9664973391388486,0.965096618357488,0.9902923155664956,0.034903381642512075
