global_acc,global_loss,global_f1,global_precision,global_recall,global_auc,global_fpr
0.9828947368421053,0.5759789347648621,0.9744597249508842,0.992,0.9575289575289575,0.9987052921184657,0.04247104247104247
0.9894736842105263,0.5719743371009827,0.9845559845559846,0.9845559845559846,0.9845559845559846,0.9993526460592329,0.015444015444015444
0.9907894736842106,0.5706427097320557,0.9865125240847784,0.9846153846153847,0.9884169884169884,0.9995915504897541,0.011583011583011582
0.9921052631578947,0.5699514150619507,0.9884615384615385,0.9846743295019157,0.9922779922779923,0.9996994428132152,0.007722007722007722
0.9921052631578947,0.569495677947998,0.9884615384615385,0.9846743295019157,0.9922779922779923,0.9997456823804128,0.007722007722007722
0.993421052631579,0.569179356098175,0.9903660886319846,0.9884615384615385,0.9922779922779923,0.9997765087585447,0.007722007722007722
0.993421052631579,0.5689084529876709,0.9903660886319846,0.9884615384615385,0.9922779922779923,0.9997765087585446,0.007722007722007722
0.993421052631579,0.568716824054718,0.9903660886319846,0.9884615384615385,0.9922779922779923,0.9997842153530776,0.007722007722007722
0.9921052631578947,0.5685598850250244,0.9884615384615385,0.9846743295019157,0.9922779922779923,0.9997996285421435,0.007722007722007722
0.9921052631578947,0.5684096217155457,0.9884615384615385,0.9846743295019157,0.9922779922779923,0.9998150417312095,0.007722007722007722
0.9921052631578947,0.568309485912323,0.9884615384615385,0.9846743295019157,0.9922779922779923,0.9998381615148082,0.007722007722007722
0.9921052631578947,0.5682263970375061,0.9884615384615385,0.9846743295019157,0.9922779922779923,0.9998381615148082,0.007722007722007722
0.9921052631578947,0.5681665539741516,0.9884615384615385,0.9846743295019157,0.9922779922779923,0.9998381615148082,0.007722007722007722
0.9921052631578947,0.5680876970291138,0.9884615384615385,0.9846743295019157,0.9922779922779923,0.9998381615148082,0.007722007722007722
0.993421052631579,0.5680269598960876,0.9904030710172744,0.9847328244274809,0.9961389961389961,0.9998458681093412,0.003861003861003861
0.993421052631579,0.5679710507392883,0.9904030710172744,0.9847328244274809,0.9961389961389961,0.9998381615148082,0.003861003861003861
0.993421052631579,0.5679376721382141,0.9904030710172744,0.9847328244274809,0.9961389961389961,0.9998381615148082,0.003861003861003861
0.993421052631579,0.5679040551185608,0.9904030710172744,0.9847328244274809,0.9961389961389961,0.9998381615148082,0.003861003861003861
0.993421052631579,0.5678744912147522,0.9904030710172744,0.9847328244274809,0.9961389961389961,0.9998381615148082,0.003861003861003861
0.9947368421052631,0.5678377747535706,0.9923076923076923,0.9885057471264368,0.9961389961389961,0.9998535747038741,0.003861003861003861
