global_acc,global_loss,global_f1,global_precision,global_recall,global_auc
0.9697648376259799,0.4044437110424042,0.9813921433494142,0.9847856154910097,0.978021978021978,0.9962995337995338
0.975363941769317,0.39627721905708313,0.9847645429362881,0.9930167597765364,0.9766483516483516,0.9976481851481852
0.975363941769317,0.394570529460907,0.9847645429362881,0.9930167597765364,0.9766483516483516,0.9982184482184483
0.975363941769317,0.39369744062423706,0.9847645429362881,0.9930167597765364,0.9766483516483516,0.9983391608391609
0.9832026875699889,0.39302074909210205,0.9896623018607857,0.9930843706777317,0.9862637362637363,0.9984890109890111
0.986562150055991,0.3925294578075409,0.9917355371900827,0.994475138121547,0.989010989010989,0.9986804861804862
0.9876819708846585,0.39211219549179077,0.9924294562973159,0.9944827586206897,0.9903846153846154,0.9987554112554112
0.9888017917133258,0.3918866813182831,0.9931129476584022,0.9958563535911602,0.9903846153846154,0.9987470862470862
0.9899216125419933,0.39159977436065674,0.993805918788713,0.9958620689655172,0.9917582417582418,0.9987970362970362
0.9910414333706606,0.39139196276664734,0.9944979367262723,0.9958677685950413,0.9931318681318682,0.9987928737928737
0.9899216125419933,0.39116770029067993,0.9938144329896906,0.9944979367262724,0.9931318681318682,0.9988761238761239
0.9899216125419933,0.39104005694389343,0.9938144329896906,0.9944979367262724,0.9931318681318682,0.9988802863802864
0.9899216125419933,0.390962153673172,0.9938144329896906,0.9944979367262724,0.9931318681318682,0.998926073926074
0.9899216125419933,0.3908379077911377,0.9938144329896906,0.9944979367262724,0.9931318681318682,0.998959373959374
0.9899216125419933,0.3907927870750427,0.9938144329896906,0.9944979367262724,0.9931318681318682,0.9989885114885114
0.9899216125419933,0.3907131254673004,0.9938144329896906,0.9944979367262724,0.9931318681318682,0.9989760239760239
0.9899216125419933,0.3906308710575104,0.9938144329896906,0.9944979367262724,0.9931318681318682,0.9989718614718615
0.9899216125419933,0.39057445526123047,0.9938144329896906,0.9944979367262724,0.9931318681318682,0.9989801864801865
0.9899216125419933,0.3904792368412018,0.9938144329896906,0.9944979367262724,0.9931318681318682,0.9990467865467866
0.9899216125419933,0.3903794586658478,0.9938144329896906,0.9944979367262724,0.9931318681318682,0.9989801864801864
