global_acc,global_loss,global_f1,global_precision,global_recall,global_auc,global_fpr
0.945354491937548,0.5245447754859924,0.9477675840978593,0.9600991325898389,0.9357487922705314,0.9836261025380069,0.0642512077294686
0.9514973125159969,0.5234500169754028,0.9537917581077786,0.9629492860659774,0.9448067632850241,0.9859644676391617,0.05519323671497584
0.9542487842334272,0.5221148729324341,0.9564104127293788,0.9656530838360212,0.9473429951690822,0.9868725493676679,0.052657004830917876
0.95962375223957,0.5212501287460327,0.9617274216049009,0.9660046301937371,0.957487922705314,0.9874198654732695,0.04251207729468599
0.9609674942411057,0.520733654499054,0.9630347836625864,0.9664315251763561,0.9596618357487923,0.9878355114540353,0.04033816425120773
0.9617353468134118,0.5202852487564087,0.9637839147286822,0.9665937803692906,0.9609903381642512,0.9881654510478384,0.03900966183574879
0.9614793959559764,0.5198960304260254,0.9635460821121472,0.9662375516152538,0.9608695652173913,0.9884401322519649,0.0391304347826087
0.9617993345277707,0.5196386575698853,0.9638685468740543,0.9660317845444619,0.9617149758454107,0.9886532189244698,0.03828502415458937
0.9618633222421296,0.5194183588027954,0.9639268853649678,0.966148992962873,0.9617149758454107,0.9888165368867008,0.03828502415458937
0.9621832608139237,0.5192047953605652,0.9642403339989108,0.9661695161877046,0.9623188405797102,0.9889674537617782,0.03768115942028986
0.9625671871000768,0.5190189480781555,0.9646076592655332,0.9664201721420779,0.9628019323671497,0.9890946039409981,0.03719806763285024
0.962887125671871,0.5188602805137634,0.9649165255262522,0.9665535627726611,0.9632850241545894,0.9892024662795621,0.03671497584541063
0.9630790888149475,0.5187222361564636,0.9651001028246536,0.9666787834726766,0.9635265700483092,0.989298502796778,0.03647342995169082
0.9630790888149475,0.5186151266098022,0.9651043241608709,0.9665657177468201,0.9636473429951691,0.9893863623214705,0.03635265700483092
0.9633350396723829,0.5184654593467712,0.965333655998548,0.9671475330343072,0.9635265700483092,0.9894710989746464,0.03647342995169082
0.9633990273867418,0.5183631181716919,0.9654004355189936,0.9670382937469705,0.9637681159420289,0.9895409855519527,0.036231884057971016
0.9636549782441771,0.5182634592056274,0.965642390515364,0.9672806592341251,0.9640096618357488,0.9896048647106315,0.03599033816425121
0.9637829536728948,0.5181666612625122,0.9657633680135496,0.9674018419777024,0.9641304347826087,0.9896677330451088,0.035869565217391305
0.9638469413872537,0.5180819630622864,0.9658217893654346,0.9675190885953218,0.9641304347826087,0.9897177811702024,0.035869565217391305
0.9639109291016125,0.5179944038391113,0.9658843455117349,0.9675230247212797,0.9642512077294686,0.9897678128591303,0.035748792270531404
