global_acc,global_loss,global_f1,global_precision,global_recall,global_auc,global_fpr
0.96875,0.576640784740448,0.9572338489535941,0.9660238751147842,0.9486023444544635,0.994591144976403,0.05139765554553652
0.9747340425531915,0.569019079208374,0.9653284671532847,0.976915974145891,0.9540126239855726,0.9953646525554952,0.045987376014427414
0.9787234042553191,0.5678832530975342,0.970988213961922,0.9762989972652689,0.9657348963029756,0.9955631339355202,0.034265103697024346
0.9787234042553191,0.5667831301689148,0.9709355131698456,0.9780420860018298,0.9639314697926059,0.9957136568959697,0.03606853020739405
0.9790558510638298,0.5665068626403809,0.9714026327734907,0.9780621572212066,0.9648331830477908,0.9958494599454603,0.0351668169522092
0.9793882978723404,0.565871000289917,0.9718693284936479,0.9780821917808219,0.9657348963029756,0.9959140376193442,0.034265103697024346
0.9803856382978723,0.5656654238700867,0.9732668781150884,0.9781420765027322,0.9684400360685302,0.9959505999788224,0.031559963931469794
0.9810505319148937,0.5653944611549377,0.9741496598639456,0.9799270072992701,0.9684400360685302,0.9959691185764803,0.031559963931469794
0.9817154255319149,0.5650531053543091,0.9750340444847935,0.9817184643510055,0.9684400360685302,0.9959809894724146,0.031559963931469794
0.9817154255319149,0.5651589035987854,0.9750566893424036,0.9808394160583942,0.9693417493237151,0.9960113789660069,0.030658250676284943
