global_acc,global_loss,global_f1,global_precision,global_recall,global_auc,global_fpr
0.9686450167973124,0.4075124263763428,0.9806629834254144,0.9861111111111112,0.9752747252747253,0.9932942057942059,0.024725274725274724
0.9764837625979843,0.39901742339134216,0.9854469854469855,0.9944055944055944,0.9766483516483516,0.9953255078255079,0.023351648351648352
0.9776035834266518,0.396819531917572,0.9861495844875345,0.994413407821229,0.978021978021978,0.996582584082584,0.02197802197802198
0.9798432250839866,0.3957825005054474,0.9875346260387811,0.9958100558659218,0.9793956043956044,0.9969072594072594,0.020604395604395604
0.9787234042553191,0.3951963782310486,0.9868329868329868,0.9958041958041958,0.978021978021978,0.9972652347652348,0.02197802197802198
0.9798432250839866,0.3947872817516327,0.9875346260387811,0.9958100558659218,0.9793956043956044,0.997448384948385,0.020604395604395604
0.9798432250839866,0.3944534659385681,0.9875346260387811,0.9958100558659218,0.9793956043956044,0.99753996003996,0.020604395604395604
0.9798432250839866,0.3942338526248932,0.9875346260387811,0.9958100558659218,0.9793956043956044,0.9976273726273726,0.020604395604395604
0.9798432250839866,0.3939759135246277,0.9875346260387811,0.9958100558659218,0.9793956043956044,0.997564935064935,0.020604395604395604
0.9798432250839866,0.393798828125,0.9875346260387811,0.9958100558659218,0.9793956043956044,0.9976565101565101,0.020604395604395604
